Cell ID	Plate ID	Well Y	Well X	MEASUREMENT SET ID	Total Cells (MultiWaveScoring)	% Positive W2 (MultiWaveScoring)	% Positive W3 (MultiWaveScoring)	Scan_ID	Well_ID
10351_99424_99424_0	10351	13	19	20229	1977	0.15174499999999899	92.210419000000002	10351	M19
10351_99425_99425_0	10351	14	19	20229	1625	0.184615	93.107688999999894	10351	N19
10351_99437_99437_0	10351	3	20	20229	1424	0.421348	96.629210999999898	10351	C20
10351_99436_99436_0	10351	4	20	20229	1742	0.516648	97.646384999999896	10351	D20
10351_99435_99435_0	10351	5	20	20229	1664	0.66105800000000003	96.09375	10351	E20
10351_99434_99434_0	10351	6	20	20229	2277	0.52700899999999895	93.324546999999896	10351	F20
10351_99433_99433_0	10351	7	20	20229	1964	0.20366600000000001	84.215889000000004	10351	G20
10351_99432_99432_0	10351	8	20	20229	1975	0.45569599999999899	85.518990000000002	10351	H20
10351_99431_99431_0	10351	9	20	20229	1915	0.20887700000000001	89.608352999999894	10351	I20
10351_99430_99430_0	10351	10	20	20229	1953	0.204813	89.605735999999894	10351	J20
10351_99429_99429_0	10351	11	20	20229	2051	0.243784	93.125304999999898	10351	K20
10351_99428_99428_0	10351	12	20	20229	2177	0.22967399999999899	89.389069000000006	10351	L20
10351_99427_99427_0	10351	13	20	20229	1886	0.15906699999999899	94.962883000000005	10351	M20
10351_99426_99426_0	10351	14	20	20229	1727	0.63694300000000004	95.309783999999894	10351	N20
10351_99438_99438_0	10351	3	21	20229	1031	0.38797300000000001	98.933075000000002	10351	C21
10351_99439_99439_0	10351	4	21	20229	1567	0.19144900000000001	97.064453	10351	D21
10351_99440_99440_0	10351	5	21	20229	1561	0.704677	92.120437999999893	10351	E21
10351_99441_99441_0	10351	6	21	20229	1841	0.271592	91.689301	10351	F21
10351_99442_99442_0	10351	7	21	20229	1884	0.106157	87.738853000000006	10351	G21
10351_99443_99443_0	10351	8	21	20229	1936	0.15495900000000001	93.595039	10351	H21
10351_99444_99444_0	10351	9	21	20229	1762	2.5539160000000001	94.040863000000002	10351	I21
10351_99445_99445_0	10351	10	21	20229	1942	0.72090600000000005	96.189498999999898	10351	J21
10351_99446_99446_0	10351	11	21	20229	2160	0.83333299999999899	93.194443000000007	10351	K21
10351_99447_99447_0	10351	12	21	20229	2173	0.41417399999999899	86.838470000000001	10351	L21
10351_99448_99448_0	10351	13	21	20229	1897	0.47443299999999899	91.512917000000002	10351	M21
10351_99449_99449_0	10351	14	21	20229	1837	0.32661899999999899	90.255852000000004	10351	N21
10351_99461_99461_0	10351	3	22	20229	973	0.10277500000000001	99.486121999999895	10351	C22
10351_99460_99460_0	10351	4	22	20229	1342	7.4515999999999902E-2	98.286140000000003	10351	D22
10351_99459_99459_0	10351	5	22	20229	1766	0.22650100000000001	96.715744000000001	10351	E22
10351_99458_99458_0	10351	6	22	20229	1628	0.12285	96.621619999999893	10351	F22
10351_99457_99457_0	10351	7	22	20229	1828	0.16411400000000001	92.396064999999894	10351	G22
10351_99456_99456_0	10351	8	22	20229	1742	5.7404999999999901E-2	88.346725000000006	10351	H22
10351_99455_99455_0	10351	9	22	20229	1652	1.089588	92.978210000000004	10351	I22
10351_99454_99454_0	10351	10	22	20229	1840	1.4673909999999899	96.902175999999898	10351	J22
10351_99453_99453_0	10351	11	22	20229	1667	0.65986800000000001	92.921417000000005	10351	K22
10351_99452_99452_0	10351	12	22	20229	1728	0.34722199999999898	91.898148000000006	10351	L22
10351_99451_99451_0	10351	13	22	20229	1892	0.15856200000000001	93.868919000000005	10351	M22
10351_99450_99450_0	10351	14	22	20229	1541	0.38935799999999898	90.071381000000002	10351	N22
10352_99462_99462_0	10352	3	13	20235	1183	26.6272179999999	98.9011	10352	C13
10352_99463_99463_0	10352	4	13	20235	2502	7.2741809999999898	90.207831999999897	10352	D13
10352_99464_99464_0	10352	5	13	20235	3130	3.2907350000000002	88.178916999999899	10352	E13
10352_99465_99465_0	10352	6	13	20235	3813	0.209809	73.852608000000004	10352	F13
10352_99466_99466_0	10352	7	13	20235	4119	2.4278000000000001E-2	79.485313000000005	10352	G13
10352_99467_99467_0	10352	8	13	20235	3942	0.20294300000000001	77.295792000000006	10352	H13
10352_99468_99468_0	10352	9	13	20235	2348	0.25553700000000001	73.126068000000004	10352	I13
10352_99469_99469_0	10352	10	13	20235	2431	0.57589500000000005	90.662277000000003	10352	J13
10352_99470_99470_0	10352	11	13	20235	2955	0.67681899999999895	95.363792000000004	10352	K13
10352_99471_99471_0	10352	12	13	20235	2520	0.83333299999999899	94.206351999999896	10352	L13
10352_99472_99472_0	10352	13	13	20235	4056	0.39447700000000002	86.070023000000006	10352	M13
10352_99473_99473_0	10352	14	13	20235	3595	0.38943	94.019469999999899	10352	N13
10352_99485_99485_0	10352	3	14	20235	924	23.484848	98.160172000000003	10352	C14
10352_99484_99484_0	10352	4	14	20235	1991	3.16423899999999	82.169762000000006	10352	D14
10352_99483_99483_0	10352	5	14	20235	2967	1.145939	59.925849999999897	10352	E14
10352_99482_99482_0	10352	6	14	20235	3899	0.205181	55.142344999999899	10352	F14
10352_99481_99481_0	10352	7	14	20235	4069	0	53.919884000000003	10352	G14
10352_99480_99480_0	10352	8	14	20235	4093	0	62.350352999999899	10352	H14
10352_99479_99479_0	10352	9	14	20235	2458	8.1366999999999898E-2	57.526443	10352	I14
10352_99478_99478_0	10352	10	14	20235	2427	0.16481299999999899	75.484138000000002	10352	J14
10352_99477_99477_0	10352	11	14	20235	2555	0.27397300000000002	92.602737000000005	10352	K14
10352_99476_99476_0	10352	12	14	20235	2670	7.4906E-2	85.280899000000005	10352	L14
10352_99475_99475_0	10352	13	14	20235	3777	0.37066500000000002	86.020652999999896	10352	M14
10352_99474_99474_0	10352	14	14	20235	3297	0.42462800000000001	93.691231000000002	10352	N14
10352_99486_99486_0	10352	3	15	20235	2071	0.43457299999999899	42.926121000000002	10352	C15
10352_99487_99487_0	10352	4	15	20235	2784	0.57471300000000003	28.987068000000001	10352	D15
10352_99488_99488_0	10352	5	15	20235	2909	1.23753899999999	45.995185999999897	10352	E15
10352_99489_99489_0	10352	6	15	20235	3068	0.32594499999999899	62.777054	10352	F15
10352_99490_99490_0	10352	7	15	20235	3235	0.21638299999999899	45.471404999999898	10352	G15
10352_99491_99491_0	10352	8	15	20235	4168	9.5968999999999902E-2	55.662188999999898	10352	H15
10352_99492_99492_0	10352	9	15	20235	2461	1.7472570000000001	94.920760999999899	10352	I15
10352_99493_99493_0	10352	10	15	20235	2466	2.2708840000000001	94.768860000000004	10352	J15
10352_99494_99494_0	10352	11	15	20235	3128	1.85422	97.506393000000003	10352	K15
10352_99495_99495_0	10352	12	15	20235	2007	2.3418040000000002	98.903839000000005	10352	L15
10352_99496_99496_0	10352	13	15	20235	3977	0.226301	80.940406999999894	10352	M15
10352_99497_99497_0	10352	14	15	20235	3371	0.44497199999999898	94.452681999999896	10352	N15
10352_99509_99509_0	10352	3	16	20235	2266	0.17652300000000001	35.083846999999899	10352	C16
10352_99508_99508_0	10352	4	16	20235	2823	0.21254000000000001	22.706340999999899	10352	D16
10352_99507_99507_0	10352	5	16	20235	3090	1.1326860000000001	35.889969000000001	10352	E16
10352_99506_99506_0	10352	6	16	20235	3098	0.25823099999999899	56.488056	10352	F16
10352_99505_99505_0	10352	7	16	20235	3524	5.6753999999999902E-2	40.465381999999899	10352	G16
10352_99504_99504_0	10352	8	16	20235	4106	4.8709000000000002E-2	56.186069000000003	10352	H16
10352_99503_99503_0	10352	9	16	20235	2287	2.49234799999999	96.633140999999895	10352	I16
10352_99502_99502_0	10352	10	16	20235	2861	1.2932539999999899	96.714432000000002	10352	J16
10352_99501_99501_0	10352	11	16	20235	2263	1.5908089999999899	98.541756000000007	10352	K16
10352_99500_99500_0	10352	12	16	20235	2930	1.638225	97.576790000000003	10352	L16
10352_99499_99499_0	10352	13	16	20235	3742	0.29396	73.997864000000007	10352	M16
10352_99498_99498_0	10352	14	16	20235	3819	0.34040300000000001	93.427597000000006	10352	N16
10352_99510_99510_0	10352	3	17	20235	3096	0.45219599999999899	44.767440999999899	10352	C17
10352_99511_99511_0	10352	4	17	20235	3189	0.37629400000000002	67.042961000000005	10352	D17
10352_99512_99512_0	10352	5	17	20235	3569	0.140095	42.729056999999898	10352	E17
10352_99513_99513_0	10352	6	17	20235	3872	0.36157	78.9772719999999	10352	F17
10352_99514_99514_0	10352	7	17	20235	4253	4.7025999999999901E-2	71.902184000000005	10352	G17
10352_99515_99515_0	10352	8	17	20235	4384	4.5620000000000001E-2	65.351280000000003	10352	H17
10352_99516_99516_0	10352	9	17	20235	4267	0.58589199999999897	71.127257999999898	10352	I17
10352_99517_99517_0	10352	10	17	20235	4501	0.24439	50.122196000000002	10352	J17
10352_99518_99518_0	10352	11	17	20235	4554	0.28546300000000002	69.191917000000004	10352	K17
10352_99519_99519_0	10352	12	17	20235	4060	0.41871900000000001	87.0689619999999	10352	L17
10352_99520_99520_0	10352	13	17	20235	3896	0.33367599999999897	83.470222000000007	10352	M17
10352_99521_99521_0	10352	14	17	20235	3565	0.39270699999999897	93.856941000000006	10352	N17
10352_99533_99533_0	10352	3	18	20235	3202	3.1230000000000001E-2	24.484697000000001	10352	C18
10352_99532_99532_0	10352	4	18	20235	3402	0.26455000000000001	28.042328000000001	10352	D18
10352_99531_99531_0	10352	5	18	20235	4142	0.31385800000000003	36.7938189999999	10352	E18
10352_99530_99530_0	10352	6	18	20235	3744	0.267094	59.5352549999999	10352	F18
10352_99529_99529_0	10352	7	18	20235	4541	6.6064999999999902E-2	43.580708000000001	10352	G18
10352_99528_99528_0	10352	8	18	20235	4366	0	52.061382000000002	10352	H18
10352_99527_99527_0	10352	9	18	20235	3929	0.15271100000000001	43.217101999999898	10352	I18
10352_99526_99526_0	10352	10	18	20235	4573	0.21867500000000001	47.999125999999897	10352	J18
10352_99525_99525_0	10352	11	18	20235	4472	0.42486600000000002	87.254028000000005	10352	K18
10352_99524_99524_0	10352	12	18	20235	4295	6.9848999999999897E-2	76.251457000000002	10352	L18
10352_99523_99523_0	10352	13	18	20235	3898	0.205233	74.935867000000002	10352	M18
10352_99522_99522_0	10352	14	18	20235	3274	0.33598	92.730605999999895	10352	N18
10352_99534_99534_0	10352	3	19	20235	2666	0.22505600000000001	74.868713	10352	C19
10352_99535_99535_0	10352	4	19	20235	3003	0.43290000000000001	85.581085000000002	10352	D19
10352_99536_99536_0	10352	5	19	20235	3455	0.54992799999999897	71.837913999999898	10352	E19
10352_99537_99537_0	10352	6	19	20235	4100	0.43902400000000003	84.926826000000005	10352	F19
10352_99538_99538_0	10352	7	19	20235	4177	7.18219999999999E-2	50.275317999999899	10352	G19
10352_99539_99539_0	10352	8	19	20235	4439	0.27033099999999899	73.034469999999899	10352	H19
10352_99540_99540_0	10352	9	19	20235	3286	0.27388899999999899	85.453438000000006	10352	I19
10352_99541_99541_0	10352	10	19	20235	3601	0.47209099999999898	77.367401000000001	10352	J19
10352_99542_99542_0	10352	11	19	20235	4153	0.16855300000000001	86.660247999999896	10352	K19
10352_99543_99543_0	10352	12	19	20235	4012	0.47357900000000003	90.403785999999897	10352	L19
10352_99544_99544_0	10352	13	19	20235	3815	0.34076000000000001	87.287025	10352	M19
10352_99545_99545_0	10352	14	19	20235	3331	0.51035699999999895	93.365356000000006	10352	N19
10352_99557_99557_0	10352	3	20	20235	2689	0.40907399999999899	83.971733	10352	C20
10352_99556_99556_0	10352	4	20	20235	3026	0.33046900000000001	85.029739000000006	10352	D20
10352_99555_99555_0	10352	5	20	20235	3331	0.420294	88.922248999999894	10352	E20
10352_99554_99554_0	10352	6	20	20235	3840	0.33854200000000001	87.864586000000003	10352	F20
10352_99553_99553_0	10352	7	20	20235	4300	0.23255799999999899	79.558136000000005	10352	G20
10352_99552_99552_0	10352	8	20	20235	3608	0.27716200000000002	84.977829	10352	H20
10352_99551_99551_0	10352	9	20	20235	3399	0.20594299999999899	86.790229999999895	10352	I20
10352_99550_99550_0	10352	10	20	20235	3488	0.831421999999999	90.854354999999899	10352	J20
10352_99549_99549_0	10352	11	20	20235	3932	0.203459	92.802643000000003	10352	K20
10352_99548_99548_0	10352	12	20	20235	3725	0.40268500000000002	91.221474000000001	10352	L20
10352_99547_99547_0	10352	13	20	20235	3924	0.40774700000000003	90.570847000000001	10352	M20
10352_99546_99546_0	10352	14	20	20235	3449	0.60887199999999897	96.288780000000003	10352	N20
10352_99558_99558_0	10352	3	21	20235	2564	0.46801900000000002	56.123244999999898	10352	C21
10352_99559_99559_0	10352	4	21	20235	2933	0.85236999999999896	77.463347999999897	10352	D21
10352_99560_99560_0	10352	5	21	20235	2503	0.95884899999999895	69.516578999999894	10352	E21
10352_99561_99561_0	10352	6	21	20235	3077	0.68248299999999895	89.145270999999894	10352	F21
10352_99562_99562_0	10352	7	21	20235	3528	5.6689000000000003E-2	65.419501999999895	10352	G21
10352_99563_99563_0	10352	8	21	20235	3690	0.216801999999999	84.661247000000003	10352	H21
10352_99564_99564_0	10352	9	21	20235	3554	1.406865	83.089478	10352	I21
10352_99565_99565_0	10352	10	21	20235	3690	2.2764229999999901	84.4715419999999	10352	J21
10352_99566_99566_0	10352	11	21	20235	3963	0.50466800000000001	88.922531000000006	10352	K21
10352_99567_99567_0	10352	12	21	20235	3802	0.52603900000000003	92.898476000000002	10352	L21
10352_99568_99568_0	10352	13	21	20235	4015	0.29887900000000001	90.2864229999999	10352	M21
10352_99569_99569_0	10352	14	21	20235	3384	0.53191500000000003	96.306145000000001	10352	N21
10352_99581_99581_0	10352	3	22	20235	2147	0.79180300000000003	55.612484000000002	10352	C22
10352_99580_99580_0	10352	4	22	20235	2182	0.64161299999999899	79.743354999999895	10352	D22
10352_99579_99579_0	10352	5	22	20235	2306	0.69384199999999896	68.430183	10352	E22
10352_99578_99578_0	10352	6	22	20235	2955	1.1505920000000001	89.2047349999999	10352	F22
10352_99577_99577_0	10352	7	22	20235	3522	0.14196500000000001	77.825096000000002	10352	G22
10352_99576_99576_0	10352	8	22	20235	3592	8.3518999999999899E-2	86.247214999999898	10352	H22
10352_99575_99575_0	10352	9	22	20235	2750	2.2909090000000001	89.199996999999897	10352	I22
10352_99574_99574_0	10352	10	22	20235	3398	3.82578	89.052383000000006	10352	J22
10352_99573_99573_0	10352	11	22	20235	3479	0.34492699999999898	91.836731	10352	K22
10352_99572_99572_0	10352	12	22	20235	3390	0.64896799999999899	94.837761	10352	L22
10352_99571_99571_0	10352	13	22	20235	3513	0.31312299999999899	93.310562000000004	10352	M22
10352_99570_99570_0	10352	14	22	20235	3129	0.95877299999999899	95.333968999999897	10352	N22
